added	servername	active	accepted	handled	total	reading	writing	waiting
1546388642	site	8	80738794	80737109	80727650	0	8	0
1546388642	proxy	85	74003650	73996148	81201527	0	6	79
1546388701	site	5	80740401	80738716	80729257	0	5	0
1546388701	proxy	90	74005110	73997608	81203143	0	5	84
1546388762	site	6	80742816	80741131	80731672	0	6	0
1546388762	proxy	109	74007380	73999878	81205574	0	6	103
1546388822	site	5	80744299	80742614	80733155	0	5	0
1546388822	proxy	83	74008714	74001212	81207069	0	5	78
1546388882	site	5	80745816	80744131	80734671	0	5	0
1546388882	proxy	103	74010102	74002600	81208607	0	5	98
1546388942	site	6	80747034	80745349	80735888	0	6	0
1546388942	proxy	98	74011127	74003625	81209836	0	6	92
1546389002	site	3	80750016	80748331	80738870	0	3	0
1546389002	proxy	86	74013939	74006437	81212828	0	4	81
1546389062	site	5	80753421	80751736	80742275	0	5	0
1546389062	proxy	108	74017196	74009694	81216246	0	5	103
1546389121	site	6	80755783	80754098	80744637	0	6	0
1546389121	proxy	87	74019381	74011879	81218621	0	6	81
1546389182	site	3	80757701	80756016	80746555	0	3	0
1546389182	proxy	99	74021152	74013650	81220551	0	5	94
1546389242	site	8	80759058	80757373	80747912	0	8	0
1546389242	proxy	95	74022322	74014820	81221917	0	8	87
1546389302	site	8	80760600	80758915	80749454	0	8	0
1546389302	proxy	93	74023666	74016164	81223466	0	8	85
1546389361	site	7	80763319	80761634	80752173	0	7	0
1546389361	proxy	98	74026201	74018699	81226199	0	8	90
1546389422	site	2	80765872	80764187	80754726	0	2	0
1546389422	proxy	92	74028539	74021037	81228765	0	2	90
1546389482	site	12	80768801	80767116	80757655	0	12	0
1546389482	proxy	93	74031273	74023771	81231707	0	14	79
1546389543	site	2	80770862	80769177	80759716	0	2	0
1546389543	proxy	112	74033126	74025624	81233778	0	2	110
1546389602	site	1	80773954	80772269	80762808	0	1	0
1546389602	proxy	86	74036045	74028543	81236880	0	2	83
1546389662	site	2	80777099	80775414	80765953	0	2	0
1546389662	proxy	80	74038993	74031491	81240036	0	3	76
1546389721	site	4	80779474	80777789	80768328	0	4	0
1546389721	proxy	107	74041173	74033671	81242424	0	4	103
1546389782	site	3	80781535	80779850	80770389	0	3	0
1546389782	proxy	98	74043013	74035511	81244500	0	4	94
1546389841	site	3	80783019	80781334	80771873	0	3	0
1546389842	proxy	104	74044266	74036764	81245996	0	3	101
1546389901	site	5	80784788	80783103	80773642	0	5	0
1546389901	proxy	141	74045791	74038289	81247775	0	5	136
1546389962	site	4	80787409	80785724	80776263	0	4	0
1546389962	proxy	90	74048191	74040689	81250406	0	4	86
1546390022	site	4	80788829	80787144	80777683	0	4	0
1546390022	proxy	88	74049416	74041914	81251836	0	5	83
1546390082	site	5	80790461	80788776	80779315	0	5	0
1546390082	proxy	95	74050862	74043360	81253483	0	5	90
1546390141	site	4	80791821	80790136	80780675	0	4	0
1546390141	proxy	113	74052028	74044526	81254854	0	4	109
1546390202	site	19	80795027	80793342	80783880	0	18	1
1546390202	proxy	80	74055065	74047563	81258069	0	3	77
1546390261	site	3	80798499	80796814	80787353	0	3	0
1546390261	proxy	100	74058360	74050858	81261551	0	3	97
1546390321	site	3	80801182	80799497	80790036	0	3	0
1546390321	proxy	85	74060842	74053340	81264242	0	2	83
1546390382	site	4	80803503	80801818	80792357	0	4	0
1546390382	proxy	83	74062922	74055420	81266574	0	4	79
1546390441	site	3	80805218	80803533	80794072	0	3	0
1546390441	proxy	72	74064413	74056911	81268298	0	3	69
1546390502	site	6	80806953	80805268	80795807	0	6	0
1546390502	proxy	98	74065942	74058440	81270043	0	7	91
1546390562	site	7	80809489	80807804	80798343	0	7	0
1546390562	proxy	100	74068290	74060788	81272593	0	7	93
1546390623	site	8	80811016	80809331	80799870	0	8	0
1546390623	proxy	101	74069676	74062174	81274143	0	20	81
1546390681	site	3	80812643	80810958	80801497	0	3	0
1546390681	proxy	87	74071134	74063632	81275768	0	3	84
1546390742	site	2	80813886	80812201	80802740	0	2	0
1546390742	proxy	80	74072251	74064749	81277024	0	2	78
1546390802	site	3	80816992	80815307	80805846	0	3	0
1546390802	proxy	101	74075250	74067748	81280146	0	4	97
1546390862	site	12	80820446	80818761	80809300	0	12	0
1546390862	proxy	99	74078567	74071065	81283611	0	12	87
1546390922	site	7	80823017	80821332	80811871	0	7	0
1546390922	proxy	76	74080998	74073496	81286191	0	7	68
1546390982	site	4	80825220	80823535	80814074	0	4	0
1546390982	proxy	72	74083081	74075579	81288406	0	5	67
1546391041	site	4	80826799	80825114	80815653	0	4	0
1546391041	proxy	80	74084537	74077035	81289996	0	4	76
1546391102	site	7	80828539	80826854	80817393	0	7	0
1546391102	proxy	92	74086130	74078628	81291746	0	7	85
1546391162	site	2	80830882	80829197	80819734	0	2	0
1546391162	proxy	78	74088318	74080816	81294098	0	2	76
1546391221	site	4	80832376	80830691	80821228	0	4	0
1546391221	proxy	73	74089652	74082150	81295600	0	4	69
1546391283	site	5	80834018	80832333	80822870	0	5	0
1546391283	proxy	78	74091158	74083656	81297253	0	5	73
1546391342	site	6	80835176	80833491	80824028	0	6	0
1546391342	proxy	101	74092145	74084643	81298423	0	5	96
1546391401	site	4	80838037	80836352	80826889	0	4	0
1546391401	proxy	86	74094852	74087350	81301294	0	4	82
1546391462	site	17	80841380	80839695	80830232	0	17	0
1546391462	proxy	106	74098021	74090519	81304649	0	17	89
1546391522	site	3	80843760	80842075	80832612	0	3	0
1546391522	proxy	104	74100232	74092730	81307042	0	3	101
1546391581	site	4	80845795	80844110	80834647	0	4	0
1546391581	proxy	112	74102104	74094602	81309089	0	4	108
1546391642	site	6	80847098	80845413	80835950	0	6	0
1546391642	proxy	92	74103245	74095743	81310400	0	6	86
1546391702	site	5	80848563	80846878	80837415	0	5	0
1546391703	proxy	109	74104529	74097027	81311878	0	5	104
1546391763	site	7	80850940	80849255	80839792	0	7	0
1546391763	proxy	91	74106708	74099206	81314262	0	4	87
1546391821	site	4	80852806	80851121	80841658	0	4	0
1546391821	proxy	98	74108402	74100900	81316137	0	4	94
1546391882	site	11	80855404	80853719	80844256	0	11	0
1546391882	proxy	99	74110805	74103303	81318743	0	12	87
1546391942	site	3	80857800	80856115	80846652	0	3	0
1546391942	proxy	103	74112976	74105474	81321149	0	3	100
1546392001	site	3	80861435	80859750	80850287	0	3	0
1546392001	proxy	113	74116406	74108904	81324796	0	3	110
1546392062	site	5	80865216	80863531	80854068	0	5	0
1546392062	proxy	101	74119962	74112460	81328585	0	6	95
1546392122	site	2	80867571	80865886	80856423	0	2	0
1546392122	proxy	76	74122129	74114627	81330950	0	2	74
1546392181	site	8	80869550	80867865	80858402	0	8	0
1546392181	proxy	97	74123883	74116381	81332943	0	9	88
1546392241	site	5	80870923	80869238	80859774	0	4	1
1546392241	proxy	89	74125030	74117528	81334327	0	5	84
1546392302	site	6	80872495	80870810	80861347	0	6	0
1546392302	proxy	100	74126372	74118870	81335911	0	8	92
1546392361	site	1	80874778	80873093	80863630	0	1	0
1546392361	proxy	78	74128433	74120931	81338204	0	1	77
1546392422	site	8	80876294	80874609	80865146	0	8	0
1546392422	proxy	94	74129708	74122206	81339731	0	7	87
1546392481	site	6	80877867	80876182	80866719	0	6	0
1546392481	proxy	91	74131091	74123589	81341317	0	7	84
1546392542	site	3	80879135	80877450	80867987	0	3	0
1546392542	proxy	82	74132183	74124681	81342595	0	4	78
1546392601	site	4	80882160	80880475	80871011	0	4	0
1546392601	proxy	97	74135013	74127511	81345628	0	4	93
1546392661	site	2	80885950	80884265	80874800	0	2	0
1546392661	proxy	94	74138645	74131143	81349430	0	3	91
1546392722	site	7	80888665	80886980	80877515	0	7	0
1546392722	proxy	85	74141183	74133681	81352157	0	8	77
1546392781	site	4	80890921	80889236	80879771	0	4	0
1546392781	proxy	88	74143270	74135768	81354423	0	4	84
1546392842	site	5	80892599	80890914	80881449	0	5	0
1546392842	proxy	82	74144760	74137258	81356115	0	8	74
1546392901	site	11	80894290	80892605	80883140	0	11	0
1546392902	proxy	91	74146239	74138737	81357814	0	12	79
1546392961	site	3	80896757	80895072	80885607	0	3	0
1546392961	proxy	84	74148504	74141002	81360295	1	6	77
1546393022	site	5	80898375	80896690	80887225	0	5	0
1546393022	proxy	85	74149929	74142427	81361921	0	5	80
1546393082	site	12	80900056	80898371	80888906	0	12	0
1546393082	proxy	80	74151434	74143932	81363612	0	10	70
1546393141	site	4	80901306	80899621	80890156	0	4	0
1546393141	proxy	103	74152536	74145034	81364876	0	4	99
1546393204	site	3	80905186	80903501	80894030	0	3	0
1546393204	proxy	44	74156413	74148816	81368769	0	3	41
1546393262	site	4	80908361	80906676	80897205	0	4	0
1546393262	proxy	83	74159484	74151887	81371959	0	5	78
1546393321	site	2	80910918	80909233	80899762	0	2	0
1546393321	proxy	90	74161919	74154322	81374527	0	2	88
1546393382	site	3	80913130	80911445	80901974	0	3	0
1546393382	proxy	89	74164007	74156410	81376750	0	3	86
1546393441	site	3	80914651	80912966	80903495	0	3	0
1546393441	proxy	81	74165420	74157823	81378285	1	3	77
1546393502	site	5	80916317	80914632	80905161	0	5	0
1546393502	proxy	97	74166935	74159338	81379961	0	5	92
1546393562	site	5	80918939	80917254	80907783	0	5	0
1546393562	proxy	81	74169428	74161831	81382599	0	6	75
1546393622	site	3	80920321	80918636	80909165	0	3	0
1546393622	proxy	77	74170670	74163073	81383991	0	3	74
1546393682	site	4	80921888	80920203	80910732	0	4	0
1546393682	proxy	84	74172095	74164498	81385573	0	7	77
1546393741	site	4	80923059	80921374	80911903	0	4	0
1546393741	proxy	96	74173123	74165526	81386750	0	4	92
1546393801	site	4	80925930	80924245	80914774	0	4	0
1546393801	proxy	76	74175846	74168249	81389633	0	4	72
1546393862	site	3	80929356	80927671	80918200	0	3	0
1546393862	proxy	98	74179114	74171517	81393074	0	3	95
1546393921	site	5	80931704	80930019	80920548	0	5	0
1546393921	proxy	87	74181305	74173708	81395437	0	7	80
1546393981	site	7	80933682	80931997	80922526	0	7	0
1546393982	proxy	97	74183113	74175516	81397429	0	7	90
1546394041	site	20	80935347	80933662	80924005	0	20	0
1546394041	proxy	93	74184610	74177013	81399104	0	1	91
1546394102	site	3	80936717	80935032	80925375	0	3	0
1546394102	proxy	96	74185813	74178216	81400485	0	3	93
1546394162	site	6	80938848	80937163	80927506	0	6	0
1546394162	proxy	91	74187795	74180198	81402635	0	6	85
1546394221	site	4	80940361	80938676	80929018	0	4	0
1546394221	proxy	97	74189128	74181531	81404157	0	4	93
1546394282	site	10	80942365	80940680	80931021	0	10	0
1546394282	proxy	104	74190962	74183365	81406171	0	11	93
1546394342	site	5	80944579	80942894	80933235	0	5	0
1546394342	proxy	113	74192962	74185365	81408393	0	5	107
1546394402	site	6	80948769	80947084	80937424	0	6	0
1546394402	proxy	115	74196923	74189326	81412593	0	4	111
1546394462	site	4	80952787	80951102	80941442	0	4	0
1546394462	proxy	112	74200737	74193140	81416625	0	4	108
1546394521	site	3	80955592	80953907	80944247	0	3	0
1546394521	proxy	79	74203322	74195725	81419440	0	3	76
1546394582	site	4	80957568	80955883	80946223	0	4	0
1546394582	proxy	77	74205115	74197518	81421426	0	5	72
1546394642	site	4	80958938	80957253	80947593	0	4	0
1546394642	proxy	77	74206261	74198664	81422810	0	5	72
1546394701	site	5	80960398	80958713	80949053	0	5	0
1546394701	proxy	110	74207516	74199919	81424279	0	5	105
1546394762	site	6	80962684	80960999	80951339	0	6	0
1546394762	proxy	109	74209574	74201977	81426578	0	7	102
1546394822	site	3	80964039	80962354	80952693	0	3	0
1546394822	proxy	86	74210721	74203124	81427940	0	3	83
1546394881	site	4	80965704	80964019	80954358	0	4	0
1546394881	proxy	78	74212155	74204558	81429615	0	5	73
1546394942	site	2	80966936	80965251	80955590	0	2	0
1546394942	proxy	91	74213184	74205587	81430856	0	2	89
1546395002	site	2	80970044	80968359	80958698	0	2	0
1546395002	proxy	86	74216120	74208523	81433981	0	3	83
1546395061	site	6	80973489	80971804	80962143	0	6	0
1546395062	proxy	80	74219375	74211778	81437436	0	6	74
1546395121	site	2	80976164	80974479	80964818	0	2	0
1546395121	proxy	87	74221886	74214289	81440123	0	2	85
1546395182	site	5	80978368	80976683	80967022	0	5	0
1546395182	proxy	90	74223929	74216332	81442338	0	5	85
1546395242	site	4	80980018	80978333	80968672	0	4	0
1546395242	proxy	77	74225410	74217813	81444005	0	8	69
1546395303	site	4	80981730	80980045	80970384	0	4	0
1546395303	proxy	94	74226894	74219297	81445728	0	5	89
1546395362	site	7	80984128	80982443	80972782	0	7	0
1546395362	proxy	94	74229109	74221512	81448143	1	6	87
1546395421	site	6	80985585	80983900	80974239	0	6	0
1546395421	proxy	87	74230370	74222773	81449610	0	5	82
1546395482	site	8	80987338	80985653	80975991	0	8	0
1546395482	proxy	82	74231936	74224339	81451378	0	9	73
1546395542	site	4	80988622	80986937	80977275	0	4	0
1546395542	proxy	105	74233025	74225428	81452671	0	4	101
1546395601	site	1	80991544	80989859	80980197	0	1	0
1546395601	proxy	67	74235842	74228245	81455607	0	1	66
1546395662	site	4	80995002	80993317	80983655	0	4	0
1546395662	proxy	89	74239166	74231569	81459075	0	4	85
1546395722	site	2	80997523	80995838	80986176	0	2	0
1546395722	proxy	79	74241576	74233979	81461612	0	3	76
1546395782	site	5	80999683	80997998	80988336	0	5	0
1546395782	proxy	76	74243603	74236006	81463780	0	6	70
1546395842	site	2	81001224	80999539	80989877	0	2	0
1546395842	proxy	72	74245030	74237433	81465333	0	6	66
1546395901	site	6	81002870	81001185	80991523	0	6	0
1546395901	proxy	90	74246538	74238941	81466989	0	5	85
1546395962	site	5	81005320	81003635	80993973	0	5	0
1546395962	proxy	156	74248876	74241279	81469456	0	6	149
1546396022	site	8	81006754	81005069	80995407	0	8	0
1546396022	proxy	89	74250174	74242577	81470904	0	8	81
1546396081	site	2	81008304	81006619	80996957	0	2	0
1546396081	proxy	86	74251577	74243980	81472465	0	3	83
1546396142	site	4	81009478	81007793	80998131	0	4	0
1546396142	proxy	91	74252608	74245011	81473651	0	7	84
1546396202	site	6	81012380	81010695	81001031	0	6	0
1546396202	proxy	90	74255370	74247773	81476563	0	6	84
1546396262	site	4	81015695	81014010	81004346	0	4	0
1546396262	proxy	92	74258536	74250939	81479885	0	5	87
1546396321	site	5	81018060	81016375	81006711	0	5	0
1546396321	proxy	66	74260770	74253173	81482263	0	5	61
1546396382	site	5	81020039	81018354	81008690	0	5	0
1546396382	proxy	92	74262585	74254988	81484252	0	5	87
1546396442	site	2	81021309	81019624	81009960	0	2	0
1546396442	proxy	74	74263689	74256092	81485535	0	4	70
1546396501	site	6	81022651	81020966	81011302	0	6	0
1546396502	proxy	88	74264876	74257279	81486888	0	6	82
1546396561	site	1	81025284	81023599	81013935	0	1	0
1546396561	proxy	84	74267371	74259774	81489535	0	1	83
1546396622	site	10	81026660	81024975	81015311	0	10	0
1546396622	proxy	122	74268627	74261030	81490953	0	12	110
1546396681	site	1	81028264	81026579	81016915	0	1	0
1546396681	proxy	81	74270060	74262463	81492565	0	1	80
1546396742	site	4	81030024	81028339	81018675	0	4	0
1546396742	proxy	102	74271630	74264033	81494337	0	5	97
1546396801	site	4	81033817	81032132	81022468	0	4	0
1546396801	proxy	88	74275216	74267619	81498141	0	4	84
1546396862	site	5	81038443	81036758	81027094	0	5	0
1546396862	proxy	83	74279608	74272011	81502775	0	5	78
1546396923	site	3	81041813	81040128	81030464	0	3	0
1546396923	proxy	99	74282778	74275181	81506161	0	3	96
1546396981	site	6	81044157	81042472	81032808	0	6	0
1546396981	proxy	95	74284930	74277333	81508516	0	5	89
1546397042	site	4	81045718	81044033	81034369	0	4	0
1546397042	proxy	76	74286275	74278678	81510088	0	6	70
1546397104	site	6	81047208	81045523	81035859	0	6	0
1546397104	proxy	110	74287562	74279965	81511595	0	6	104
1546397161	site	8	81049688	81048003	81038339	0	8	0
1546397161	proxy	98	74289829	74282232	81514083	0	7	91
1546397222	site	1	81051142	81049457	81039792	0	1	0
1546397222	proxy	75	74291051	74283454	81515545	0	2	73
1546397282	site	7	81052786	81051101	81041436	0	7	0
1546397282	proxy	133	74292456	74284859	81517203	1	11	121
1546397341	site	4	81054025	81052340	81042675	0	4	0
1546397341	proxy	126	74293469	74285872	81518449	0	4	122
1546397401	site	3	81056940	81055255	81045590	0	3	0
1546397401	proxy	86	74296194	74288597	81521374	0	3	83
1546397462	site	7	81060678	81058993	81049328	0	7	0
1546397462	proxy	109	74299735	74292138	81525123	0	7	102
1546397521	site	2	81063355	81061670	81052005	0	2	0
1546397521	proxy	75	74302225	74294628	81527811	0	2	73
1546397582	site	3	81065685	81064000	81054335	0	3	0
1546397582	proxy	116	74304369	74296772	81530154	0	4	112
1546397642	site	6	81067289	81065604	81055939	0	6	0
1546397642	proxy	86	74305806	74298209	81531772	0	8	77
1546397701	site	6	81068993	81067308	81057643	0	6	0
1546397701	proxy	94	74307337	74299740	81533483	0	7	87
1546397762	site	2	81071516	81069831	81060166	0	2	0
1546397762	proxy	79	74309659	74302062	81536019	0	3	76
1546397822	site	3	81073037	81071352	81061687	0	3	0
1546397822	proxy	88	74310988	74303391	81537547	0	3	85
1546397881	site	4	81074669	81072984	81063319	0	4	0
1546397881	proxy	90	74312424	74304827	81539188	0	4	85
1546397942	site	5	81076065	81074380	81064715	0	5	0
1546397942	proxy	96	74313616	74306019	81540595	0	5	91
1546398002	site	4	81079164	81077479	81067814	0	4	0
1546398002	proxy	92	74316554	74308957	81543703	0	4	88
1546398061	site	3	81082546	81080861	81071196	0	3	0
1546398061	proxy	101	74319784	74312187	81547099	0	4	97
1546398121	site	23	81084952	81083267	81073602	0	23	0
1546398121	proxy	104	74322084	74314487	81549513	0	23	81
1546398182	site	6	81087115	81085430	81075765	0	6	0
1546398182	proxy	85	74324121	74316524	81551693	0	8	77
1546398241	site	2	81088687	81087002	81077337	0	2	0
1546398241	proxy	73	74325562	74317965	81553276	0	2	71
1546398302	site	3	81090359	81088674	81079009	0	3	0
1546398302	proxy	83	74327096	74319499	81554958	0	5	78
1546398362	site	5	81092637	81090952	81081287	0	5	0
1546398362	proxy	74	74329236	74321639	81557248	0	6	67
1546398422	site	7	81094135	81092450	81082785	0	7	0
1546398422	proxy	67	74330618	74323021	81558759	0	2	65
1546398481	site	10	81095718	81094033	81084368	0	10	0
1546398481	proxy	85	74332074	74324477	81560353	0	10	74
1546398542	site	8	81096937	81095252	81085587	0	8	0
1546398542	proxy	91	74333130	74325533	81561584	0	7	84
1546398602	site	4	81099902	81098217	81088552	0	4	0
1546398602	proxy	84	74335951	74328354	81564560	0	5	79
1546398662	site	7	81103026	81101341	81091676	0	7	0
1546398662	proxy	67	74338934	74331337	81567695	0	5	62
1546398721	site	9	81105352	81103667	81094002	0	9	0
1546398721	proxy	83	74341120	74333523	81570027	0	8	75
1546398782	site	3	81107378	81105693	81096028	0	3	0
1546398782	proxy	95	74342996	74335399	81572067	0	3	92
1546398841	site	7	81108683	81106998	81097333	0	7	0
1546398841	proxy	89	74344147	74336550	81573382	0	7	82
1546398901	site	3	81110115	81108430	81098765	0	3	0
1546398901	proxy	114	74345409	74337812	81574830	0	5	109
1546398962	site	3	81112391	81110706	81101040	0	3	0
1546398962	proxy	101	74347528	74339931	81577114	0	3	98
1546399021	site	4	81113870	81112185	81102519	0	4	0
1546399021	proxy	97	74348863	74341266	81578607	3	4	90
1546399082	site	2	81115557	81113872	81104206	0	2	0
1546399082	proxy	93	74350382	74342785	81580303	0	2	90
1546399142	site	10	81116916	81115231	81105565	0	10	0
1546399142	proxy	111	74351549	74343952	81581673	0	9	102
